adjusted_edge_jaccard,config,div_fn,div_fp,div_jaccard,div_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,edges_fragmented,edges_lost_to_detection,edges_recovered,missed_gt_nodes,safe_divisions_added,spurious_pred_nodes,stem,t_pred,t_true,weight,wrong_association_edges
0.9774175677101697,dcgap018,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,dcgap018,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4929,6bba_062c8d37,5853,6030.0,905,0
0.8083181576187273,dcgap018,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,3,28850,6bba_07e24132,29183,21485.0,365,0
0.9950752546782322,dcgap018,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,3,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910438580969052,dcgap018,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,24,27821,6bba_09961292,29758,31117.0,2003,0
0.9472112534096269,vel075,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,18,44164,44b6_12dfb391,44946,58672.0,806,0
0.8080744529908147,vel075,1,0,0.0,0,24,31,0.8214285714285714,253,18,6,253,4,16,21964,44b6_267148e4,22240,19130.0,308,0
0.861748198125866,vel075,0,1,0.5,1,14,24,0.8376068376068376,196,14,0,196,0,32,39907,44b6_2a2eff9f,40121,56367.0,234,0
0.9774175677101697,vel075,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9830036924035439,vel075,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4928,6bba_062c8d37,5852,6030.0,905,0
0.8083181576187273,vel075,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,3,28850,6bba_07e24132,29183,21485.0,365,0
0.9950752546782322,vel075,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,3,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910524113242035,vel075,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,24,27818,6bba_09961292,29755,31117.0,2003,0
0.9471954782815818,vel025,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,18,44174,44b6_12dfb391,44956,58672.0,806,0
0.8049574680416292,vel025,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,16,21947,44b6_267148e4,22222,19130.0,308,0
0.9064118732888748,vel025,0,1,0.5,1,10,17,0.8810572687224669,200,10,0,200,0,31,39932,44b6_2a2eff9f,40146,56367.0,227,0
0.9774175677101697,vel025,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,vel025,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4929,6bba_062c8d37,5853,6030.0,905,0
0.8082128021780088,vel025,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,2,28877,6bba_07e24132,29210,21485.0,365,0
0.9950752546782322,vel025,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,3,7107,6bba_085bf656,8300,8463.0,1170,0
0.8925134887323828,vel025,4,0,0.0,0,93,130,0.8885557221389305,1778,76,17,1778,13,24,27794,6bba_09961292,29731,31117.0,2001,0
0.9471781256407324,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,25,44185,44b6_12dfb391,44967,58672.0,806,0
0.8160530794477818,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),1,0,0.0,0,24,28,0.8295081967213115,253,16,8,253,5,42,21958,44b6_267148e4,22233,19130.0,305,0
0.9064181255802419,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),0,1,0.5,1,10,17,0.8810572687224669,200,10,0,200,0,51,39928,44b6_2a2eff9f,40142,56367.0,227,0
0.9774175677101697,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9852819970941751,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),0,0,1.0,1,10,6,0.9823008849557522,888,4,6,888,6,6,4923,6bba_062c8d37,5847,6030.0,904,0
0.815353026744907,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),2,0,0.0,0,38,18,0.8457300275482094,307,6,32,307,26,12,28869,6bba_07e24132,29202,21485.0,363,0
0.9933815887976929,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),1,0,0.0,0,7,3,0.9914602903501281,1161,1,6,1161,5,6,7106,6bba_085bf656,8299,8463.0,1171,0
0.8966742435746357,combo(t55_leaf030+tight55+t55_divwide+t55_dcsd015+t55_dcsd010+vel025),4,0,0.0,0,91,123,0.892678034102307,1780,72,19,1780,14,28,27788,6bba_09961292,29724,31117.0,1994,0
