epoch,recorded_at_utc,edge_loss,det_loss,validation_loss,validation_acc,validation_recall,validation_score,best_score,is_best,train_seconds,validation_seconds,base_seed,effective_seed,fold
244,2026-07-14T12:15:27Z,0.00017523965233110238,0.002934365791475801,0.00012181366512645022,0.9998629991058477,0.9678083676566226,0.9676757770448856,0.9733046628005367,0,1202.0691320905462,21.398454405367374,314159,314159,0
245,2026-07-14T12:35:55Z,0.00017505373582550032,0.002923940268937665,0.00013599046847380587,0.9998544470022094,0.9724691090396705,0.972327563245591,0.9733046628005367,0,1206.572271711193,21.469027549028397,314159,314159,0
246,2026-07-14T12:56:30Z,0.0001666976005906757,0.0028223722287894653,0.0001664888106385927,0.9998511802318754,0.9686754823325385,0.9685313242718697,0.9733046628005367,0,1213.2369633475319,21.617807233706117,314159,314159,0
247,2026-07-14T13:17:02Z,0.00016582807423599636,0.0029356007149540907,0.00012465441170394776,0.9998574776462845,0.9684587036635595,0.9683206766496371,0.9733046628005367,0,1210.2772993016988,20.939877213910222,314159,314159,0
248,2026-07-14T13:37:28Z,0.00016817936023627716,0.002859003252002844,0.0001268932854421731,0.9998605817202282,0.9667244743117277,0.9665896952485058,0.9733046628005367,0,1204.4367597727105,21.59060537070036,314159,314159,0
249,2026-07-14T13:57:49Z,0.00016959700100373693,0.002745342911107329,0.00012751616574783602,0.9998658528405661,0.9682419249945805,0.9681120380906977,0.9733046628005367,0,1199.1095479140058,21.25567039474845,314159,314159,0
250,2026-07-14T14:18:22Z,0.0001729711277711573,0.0028450296053511254,0.00012005636251053775,0.9998659244726771,0.9678083676566226,0.9676786082393815,0.9733046628005367,0,1211.8340415675193,21.156784278340638,314159,314159,0
251,2026-07-14T14:38:55Z,0.00017205089227057235,0.0028259950672633923,0.00013229033280395138,0.9998487212364239,0.9663993063082593,0.9662531106160802,0.9733046628005367,0,1210.5714897010475,21.877416206523776,314159,314159,0
252,2026-07-14T14:59:16Z,0.00017277211384836427,0.002952244910033422,0.0001508932260185298,0.9998750133449293,0.9666160849772383,0.9664952708660395,0.9733046628005367,0,1199.6828085603192,21.401551270857453,314159,314159,0
253,2026-07-14T15:19:37Z,0.00016785050769790074,0.0027885966453940823,0.00011700515073996249,0.9998678238131161,0.9706264903533492,0.9704981966449658,0.9733046628005367,0,1200.1500458158553,21.012276081368327,314159,314159,0
254,2026-07-14T15:39:58Z,0.0001637288809707628,0.002810734459521865,0.00014504256075630856,0.9998495952395228,0.972143941036202,0.9719977259596011,0.9733046628005367,0,1198.943774097599,21.286897615529597,314159,314159,0
255,2026-07-14T16:00:23Z,0.00017743993101357246,0.002873884477892721,0.00013676504349743407,0.9998560257032008,0.9752872317363971,0.9751468154430306,0.9751468154430306,1,1203.7626305986196,21.25567018147558,314159,314159,0
256,2026-07-14T16:20:47Z,0.00016932403205576757,0.002837930749201697,0.00011820260042649106,0.9998626090899497,0.9706264903533492,0.9704931350965207,0.9751468154430306,0,1202.5040689203888,21.032168509438634,314159,314159,0
257,2026-07-14T16:41:02Z,0.00016969002665531206,0.002852354885598769,0.00013088774710874357,0.999859789195218,0.9727942770431389,0.9726578807746674,0.9751468154430306,0,1193.174218032509,21.242383502423763,314159,314159,0
258,2026-07-14T17:01:18Z,0.0001633989884354776,0.002835659730242826,0.00012972295264302157,0.9998712173350852,0.9679167569911121,0.9677921060917312,0.9751468154430306,0,1194.7382946098223,21.125423315912485,314159,314159,0
259,2026-07-14T17:21:44Z,0.00017180817711656595,0.002877800436201066,0.00011385279353171962,0.9998707708059003,0.968783871667028,0.9686586765080356,0.9751468154430306,0,1203.9140859181061,21.702872396446764,314159,314159,0
260,2026-07-14T17:41:56Z,0.00017082297459773663,0.0027795682124854863,0.00011429781038448606,0.9998552913098252,0.9706264903533492,0.9704860322652813,0.9751468154430306,0,1190.6004312718287,21.052410209551454,314159,314159,0
261,2026-07-14T18:02:16Z,0.00017587571365141458,0.0028281685958797204,0.00012828443803599197,0.99986187704655,0.9709516583568177,0.9708175476461084,0.9751468154430306,0,1198.470207854174,21.320832832716405,314159,314159,0
262,2026-07-14T18:22:45Z,0.0001690485137161174,0.002971226196409908,0.00012161913300785324,0.9998617964427844,0.9729026663776285,0.9727682077683105,0.9751468154430306,0,1206.5935310451314,21.66848105750978,314159,314159,0
263,2026-07-14T18:43:00Z,0.00016768968395630877,0.002736041282205356,0.0001283068089049875,0.9998662442726652,0.9703013223498808,0.970171538990776,0.9751468154430306,0,1193.5131117999554,20.861150198616087,314159,314159,0
264,2026-07-14T19:03:19Z,0.0001682549594502246,0.0027423193366856486,0.00013543142017394635,0.999860789939753,0.9713852156947756,0.9712499891003757,0.9751468154430306,0,1197.887029422447,21.121241652406752,314159,314159,0
265,2026-07-14T19:23:52Z,0.0001654034267694467,0.0029125431039597467,0.00013590657294833234,0.9998680943756068,0.9668328636462172,0.966705332953654,0.9751468154430306,0,1211.1084302328527,21.11263948865235,314159,314159,0
266,2026-07-14T19:44:08Z,0.00017271931763522555,0.002700731099050064,0.00010975940744408302,0.9998819623831124,0.9714936050292651,0.9713789322393059,0.9751468154430306,0,1195.3030548095703,21.206890168599784,314159,314159,0
267,2026-07-14T20:04:29Z,0.00016654944909225716,0.0028205100989617702,0.00013443380739198207,0.999866490342717,0.9697593756774333,0.9696299034355397,0.9751468154430306,0,1198.907895244658,21.389685508795083,314159,314159,0
268,2026-07-14T20:25:01Z,0.00017691084314759445,0.002738776264201722,0.00012698180034641736,0.9998665161527234,0.972360719705181,0.9722309252553741,0.9751468154430306,0,1210.49973094929,20.98862415831536,314159,314159,0
269,2026-07-14T20:45:23Z,0.00017320941953498885,0.002673028949879143,0.00013577940311927325,0.9998671089621289,0.9719271623672231,0.971798001957881,0.9751468154430306,0,1201.195908573456,20.906067622825503,314159,314159,0
270,2026-07-14T21:05:41Z,0.00016526499564799746,0.002813656691210339,0.00015349013580448031,0.9998511778657284,0.9700845436809018,0.9699401736286873,0.9751468154430306,0,1196.7298509469256,21.133713643997908,314159,314159,0
271,2026-07-14T21:26:07Z,0.0001751589458770047,0.002734468509919295,0.00013750129958324642,0.9998615241798378,0.9701929330153913,0.9700585847532764,0.9751468154430306,0,1204.9827336892486,21.056761072948575,314159,314159,0
272,2026-07-14T21:46:33Z,0.0001680813426860991,0.0027413622638035513,0.00013210726795747572,0.9998539598237917,0.964556687621938,0.9644158235933148,0.9751468154430306,0,1204.4532744837925,21.204932547174394,314159,314159,0
273,2026-07-14T22:06:45Z,0.00016770893624575394,0.002740391536406743,0.00012484348663594394,0.9998685373535673,0.9706264903533492,0.9704988892262297,0.9751468154430306,0,1189.955911389552,21.41946647875011,314159,314159,0
274,2026-07-14T22:27:00Z,0.00016503557894232822,0.0027093754716946564,0.00012568775296540707,0.9998628241727892,0.9739865597225233,0.9738529523105012,0.9751468154430306,0,1193.8376598758623,20.88496858999133,314159,314159,0
275,2026-07-14T22:47:19Z,0.00016450640629853111,0.0027460793690512416,0.000142652288701616,0.9998524213121789,0.9736613917190549,0.9735177000484829,0.9751468154430306,0,1197.7132239807397,21.32716230303049,314159,314159,0
276,2026-07-14T23:07:33Z,0.00016730541531276101,0.0026138794391900467,0.00014009624358751597,0.9998491606977103,0.9708432690223282,0.9706968277009963,0.9751468154430306,0,1192.168629634194,21.37455807439983,314159,314159,0
277,2026-07-14T23:27:47Z,0.00016743526827601594,0.00275702348436023,0.0001102037287022109,0.9998746303702438,0.9718187730327336,0.9716969364729684,0.9751468154430306,0,1192.4353557331488,21.140276735648513,314159,314159,0
278,2026-07-14T23:47:55Z,0.00016973177830463144,0.0026967783768739434,0.00011093300515769621,0.9998723309903101,0.9624972902666378,0.9623744091907602,0.9751468154430306,0,1186.089649614878,21.615022624842823,314159,314159,0
279,2026-07-15T00:08:05Z,0.00017048334703866473,0.002729428128645078,0.0001374620342628119,0.9998579000725457,0.972360719705181,0.9722225473174515,0.9751468154430306,0,1189.2528226356953,21.008118224330246,314159,314159,0
280,2026-07-15T00:28:22Z,0.00017273954345816482,0.0027482046007422717,0.00013741726903779394,0.9998595186275698,0.9699761543464123,0.9698398907650252,0.9751468154430306,0,1195.294249014929,21.342499249614775,314159,314159,0
281,2026-07-15T00:48:42Z,0.00017038066605724747,0.002788924708849031,0.00012608549315055645,0.9998646598275813,0.9709516583568177,0.9708202495919656,0.9751468154430306,0,1198.6924884198233,20.950882490724325,314159,314159,0
282,2026-07-15T01:08:54Z,0.0001647491728778095,0.0027402297923551583,0.0001728493382012597,0.9998323574424451,0.9684587036635595,0.968296348769591,0.9751468154430306,0,1191.3764114901423,20.94016057252884,314159,314159,0
283,2026-07-15T01:29:10Z,0.00016377806651025778,0.002621435791100408,0.00014492774414215509,0.9998580582849159,0.9727942770431389,0.9726561969550315,0.9751468154430306,0,1194.041699225083,20.980775606818497,314159,314159,0
284,2026-07-15T01:49:24Z,0.00016642622746602034,0.0027059481104896306,0.00013065325280565255,0.9998690094227448,0.9698677650119228,0.9697407214735227,0.9751468154430306,0,1192.7775162123144,21.08915617875755,314159,314159,0
285,2026-07-15T02:09:38Z,0.00016484155706827016,0.0026221215267448472,0.00012918222042941575,0.999860098462348,0.9726858877086495,0.9725498074573067,0.9751468154430306,0,1192.5058745360002,21.319152511656284,314159,314159,0
286,2026-07-15T02:29:56Z,0.00016323263406700837,0.002710665802630601,0.00012771699624306644,0.9998661570682165,0.9661825276392803,0.966053210937143,0.9751468154430306,0,1196.2761093322188,21.298394438810647,314159,314159,0
287,2026-07-15T02:50:03Z,0.00016948664368138307,0.002605151826559704,0.000128646147844386,0.9998666700020657,0.9729026663776285,0.9727729492671301,0.9751468154430306,0,1185.7527588736266,21.053520418703556,314159,314159,0
288,2026-07-15T03:10:16Z,0.0001648898826182208,0.002705911484911334,0.00014586483494489683,0.9998548315155514,0.9729026663776285,0.9727614315720344,0.9751468154430306,0,1191.8837391017005,21.372998490929604,314159,314159,0
289,2026-07-15T03:30:32Z,0.00016225762663179245,0.0026852843839950597,0.00012074187151553263,0.9998526155870363,0.9750704530674181,0.9749267428810946,0.9751468154430306,0,1194.1285429820418,21.474641570821404,314159,314159,0
290,2026-07-15T04:00:56Z,0.0001652685389551494,0.0027110780465667075,0.00011833869532061187,0.9998620423606596,0.9681335356600911,0.9679999742429451,0.9751468154430306,0,1189.9518082896248,21.16222978476435,314159,314159,0
291,2026-07-15T04:21:10Z,0.0001720736898151907,0.00262280033880474,0.0001452730832190127,0.9998277870745549,0.9659657489703013,0.9657993971827913,0.9751468154430306,0,1192.5949117196724,20.817668728530407,314159,314159,0
292,2026-07-15T04:41:29Z,0.00016891494036402435,0.0027172218901493797,0.00012940495705834312,0.9998604302684314,0.9700845436809018,0.9699491492415414,0.9751468154430306,0,1197.77964561712,21.22759154625237,314159,314159,0
293,2026-07-15T05:01:39Z,0.0001655987548065394,0.0025864740634351903,0.00013938019551304443,0.9998477954176453,0.9699761543464123,0.969828519530946,0.9751468154430306,0,1188.7735587628558,20.752118196338415,314159,314159,0
294,2026-07-15T05:21:49Z,0.0001601984961005041,0.0025905971729233497,0.00013860031865251524,0.9998571252987792,0.9711684370257967,0.9710296816255216,0.9751468154430306,0,1188.7274381434545,21.21825293917209,314159,314159,0
295,2026-07-15T05:42:08Z,0.0001657557035310461,0.0028144310544858642,0.00014878697354191894,0.9998440274661874,0.9714936050292651,0.9713420787101059,0.9751468154430306,0,1197.441328455694,21.338761867955327,314159,314159,0
296,2026-07-15T06:02:22Z,0.00015976897834141,0.0027498729923930106,0.00011478262221850915,0.9998674533240622,0.9650986342943855,0.9649707136784577,0.9751468154430306,0,1193.1788586508483,20.931099238805473,314159,314159,0
297,2026-07-15T06:22:43Z,0.00017403188704214628,0.002681033545709239,0.0001331131813081405,0.999855909936624,0.9669412529807067,0.9668019263542837,0.9751468154430306,0,1199.0780336018652,21.030048901215196,314159,314159,0
298,2026-07-15T06:43:00Z,0.000169500225742081,0.002624126915526985,0.00013133496828005915,0.9998580757525052,0.9716019943637546,0.9714641004818401,0.9751468154430306,0,1196.2704210784286,21.333601445890963,314159,314159,0
299,2026-07-15T07:03:19Z,0.00016831304051416232,0.0027005970549001074,0.00012557652476362827,0.999865991619736,0.9729026663776285,0.9727722892671526,0.9751468154430306,0,1197.01097596623,21.126865413971245,314159,314159,0
300,2026-07-15T07:23:29Z,0.00016331774705448913,0.002585217459673943,0.00012935984782360367,0.999864057503945,0.968567092998049,0.9684354235698301,0.9751468154430306,0,1189.122730774805,20.85425783134997,314159,314159,0
301,2026-07-15T07:43:46Z,0.00017174790268969074,0.00268763163787001,0.00013591160596303038,0.9998626468144821,0.9699761543464123,0.9698429250317364,0.9751468154430306,0,1193.9247843772173,21.101419201120734,314159,314159,0
302,2026-07-15T08:03:51Z,0.0001715447531045387,0.0026322222907486856,0.00013338223751456892,0.9998534934008447,0.9671580316496857,0.967016336615623,0.9751468154430306,0,1184.294360135682,20.986295751295984,314159,314159,0
303,2026-07-15T08:23:56Z,0.00017178122045962874,0.00254311172356033,0.00011980275984039071,0.9998804971968445,0.9682419249945805,0.9681262173704109,0.9751468154430306,0,1184.2364418366924,20.686499301344156,314159,314159,0
304,2026-07-15T08:44:06Z,0.00015715690568987952,0.0026554650852949856,0.0001230964182523489,0.9998620983450754,0.9693258183394754,0.9691921467049653,0.9751468154430306,0,1188.708870572038,21.27221949584782,314159,314159,0
305,2026-07-15T09:04:23Z,0.00016724186920780796,0.0026500423693446074,0.00011921398867620301,0.999857439117041,0.9676999783221331,0.967562022158784,0.9751468154430306,0,1195.3745822245255,21.340487675741315,314159,314159,0
306,2026-07-15T09:24:32Z,0.00015723130383125936,0.0025261007741975024,0.00012401232298307513,0.9998524048829251,0.9665076956427487,0.9663650438262567,0.9751468154430306,0,1187.2350560640916,20.914223859086633,314159,314159,0
307,2026-07-17T03:52:02Z,0.00015688711627879633,0.0026670730572311155,0.00012825580564627473,0.9998568236296199,0.9673748103186647,0.9672363051045262,0.9751468154430306,0,1189.6638712566346,21.63249646872282,314159,314159,0
308,2026-07-17T04:12:29Z,0.00016538622100011624,0.0026456455466123776,0.0001288214201648949,0.9998554888433946,0.9714936050292651,0.9713532133647675,0.9751468154430306,0,1206.0500347409397,21.12739327084273,314159,314159,0
309,2026-07-17T04:32:53Z,0.00016639334755649842,0.0025698285668590715,0.00010746098062829756,0.9998792155137758,0.9729026663776285,0.9727851548289239,0.9751468154430306,0,1202.1283947369084,21.28717629238963,314159,314159,0
310,2026-07-17T04:53:06Z,0.00015829167976386886,0.0024758224735638786,0.0001384760536349277,0.9998619495204195,0.9697593756774333,0.9696254999305434,0.9751468154430306,0,1191.7096258299425,21.110382326878607,314159,314159,0
311,2026-07-17T05:13:20Z,0.00016073104802979385,0.00251977658692082,0.00012958970733120803,0.9998697600721129,0.9692174290049859,0.9690911981969254,0.9751468154430306,0,1192.7761258902028,21.155662677250803,314159,314159,0
312,2026-07-17T05:33:36Z,0.00016502079051997204,0.0025704085309660426,0.00012710573400093476,0.9998420843856857,0.9740949490570128,0.9739411242547319,0.9751468154430306,0,1194.4985319301486,21.435255298390985,314159,314159,0
313,2026-07-17T05:53:49Z,0.0001557303699610693,0.0026978806492407,0.00012549193022764929,0.9998634115897368,0.9698677650119228,0.9697352923157343,0.9751468154430306,0,1190.703759088181,21.52579567488283,314159,314159,0
314,2026-07-17T06:14:05Z,0.0001652083041817959,0.002557541072472572,0.00013091985281202367,0.9998557528703983,0.9667244743117277,0.9665850270811925,0.9751468154430306,0,1194.6737265791744,21.16769653558731,314159,314159,0
315,2026-07-17T06:34:24Z,0.00015693694938970107,0.0026714055875093528,0.00014378249751570738,0.9998459850566936,0.9708432690223282,0.9706937446512903,0.9751468154430306,0,1197.7126144794747,21.194092033430934,314159,314159,0
316,2026-07-17T06:54:35Z,0.00016732897347148857,0.0026600166459574267,0.00017379502792212078,0.9998449095707358,0.9740949490570128,0.9739438762532194,0.9751468154430306,0,1189.8564923172817,21.427856334485114,314159,314159,0
317,2026-07-17T07:14:42Z,0.00016901549549212702,0.0024715981904487273,0.00015262742139482587,0.9998543372316764,0.9707348796878387,0.9705934797579551,0.9751468154430306,0,1185.6644828077406,20.897292953915894,314159,314159,0
318,2026-07-17T07:35:05Z,0.00016261815446759562,0.002697348698864926,0.00012942315839060034,0.9998656331251969,0.9652070236288749,0.9650773317775719,0.9751468154430306,0,1201.2774049909785,21.33261665236205,314159,314159,0
319,2026-07-17T07:55:18Z,0.00016368661257705675,0.002437835080046196,0.00013610713571640405,0.9998574712485333,0.9712768263602861,0.9711383914868964,0.9751468154430306,0,1192.2371644107625,21.01513543818146,314159,314159,0
320,2026-07-17T08:15:27Z,0.00016265236150427977,0.0026502280582487107,0.0001494081365138281,0.9998471937825387,0.9747452850639498,0.974596337923951,0.9751468154430306,0,1186.8738856138662,21.177993935532868,314159,314159,0
321,2026-07-17T08:35:41Z,0.0001677605096236002,0.0026315861549016345,0.0001280418705499061,0.9998643589147366,0.9714936050292651,0.9713618305823524,0.9751468154430306,0,1193.6787845119834,20.691002723760903,314159,314159,0
322,2026-07-17T08:56:06Z,0.00016119859413433828,0.0026636772757870947,0.0001430388840683191,0.9998613014022889,0.9659657489703013,0.9658317708754822,0.9751468154430306,0,1202.6402108157054,21.430870844982564,314159,314159,0
323,2026-07-17T09:16:15Z,0.00015381647899215283,0.002547466864243043,0.00010941071864524823,0.9998684733137563,0.9681335356600911,0.9680062002643043,0.9751468154430306,0,1187.437303361483,21.219159142114222,314159,314159,0
324,2026-07-17T09:36:30Z,0.00015618897754108598,0.002622115489172566,0.00013861773144154135,0.99986652702264,0.9722523303706915,0.9721225609574117,0.9751468154430306,0,1194.1149846091866,21.149788218550384,314159,314159,0
325,2026-07-17T09:56:50Z,0.00015641592390026196,0.0025322757090411566,0.00012610667277863897,0.9998621965864126,0.968783871667028,0.9686503699424839,0.9751468154430306,0,1198.839863024652,21.180122449062765,314159,314159,0
326,2026-07-17T10:17:03Z,0.0001637719437300835,0.0027143250754410836,0.00012624435315515106,0.9998634286817003,0.9706264903533492,0.970493930613985,0.9751468154430306,0,1190.9079734683037,21.188560948707163,314159,314159,0
327,2026-07-17T10:37:13Z,0.00015562719483499566,0.0025512855308062778,0.00011976956745905015,0.9998715448361936,0.9714936050292651,0.9713688116590942,0.9751468154430306,0,1189.021630987525,21.353682873770595,314159,314159,0
328,2026-07-17T10:57:22Z,0.00015387144364013974,0.0027709797972391274,0.00015572710798526175,0.999842956954394,0.9729026663776285,0.9727498787798222,0.9751468154430306,0,1187.4160155914724,20.868764059618115,314159,314159,0
329,2026-07-17T11:17:31Z,0.0001594616571687892,0.002538205514812168,0.00012655553135516566,0.9998587052771627,0.9712768263602861,0.9711395900703073,0.9751468154430306,0,1188.28464349173,21.24276257958263,314159,314159,0
330,2026-07-17T11:37:44Z,0.00015857080666597988,0.0025366486245643315,0.00012962482822143664,0.999871580119855,0.9679167569911121,0.967792457237189,0.9751468154430306,0,1191.2668935274705,21.070067761465907,314159,314159,0
331,2026-07-17T11:57:53Z,0.00016064633069910235,0.002512417949983847,0.00013718698261573292,0.9998550250458097,0.9703013223498808,0.9701606529601223,0.9751468154430306,0,1187.5048071099445,21.010945972055197,314159,314159,0
332,2026-07-17T12:18:04Z,0.00015906561888299735,0.002538880523954953,0.0001272764458449685,0.9998738122116269,0.9717103836982441,0.9715877657139861,0.9751468154430306,0,1190.0240201093256,21.041060591116548,314159,314159,0
333,2026-07-17T12:38:14Z,0.00015940519904780295,0.002596149784737596,0.00018029127628892833,0.9998141598604251,0.9680251463256015,0.9678452483972964,0.9751468154430306,0,1188.4235535301268,20.938822547905147,314159,314159,0
334,2026-07-17T12:58:30Z,0.0001585924280396232,0.002613385818411186,0.00011923779675395818,0.999862702805825,0.972143941036202,0.9720104684007635,0.9751468154430306,0,1194.1754954485223,21.149765213020146,314159,314159,0
335,2026-07-17T13:18:38Z,0.00015852793388948912,0.002469429925246213,0.00013005913207818077,0.9998615920171646,0.9738781703880338,0.973743377874943,0.9751468154430306,0,1187.3959075482562,21.04264124389738,314159,314159,0
336,2026-07-17T13:38:49Z,0.0001598158937939921,0.0025143192225172356,0.00014571607618602773,0.9998595605349323,0.9746368957294602,0.9745000182451887,0.9751468154430306,0,1189.580629820004,20.970961635001004,314159,314159,0
337,2026-07-17T13:58:56Z,0.00016252753148010294,0.0025564749124410884,0.00012836852542777812,0.9998666739103677,0.9679167569911121,0.9677877084348129,0.9751468154430306,0,1185.737800065428,21.044401434250176,314159,314159,0
338,2026-07-17T14:19:07Z,0.00016329045031625148,0.0025002726714843217,0.00013500744909192606,0.9998643512852134,0.97257749837416,0.9724455694864752,0.9751468154430306,0,1189.2629236839712,21.276731559075415,314159,314159,0
339,2026-07-19T10:56:40Z,0.0001635398699622127,0.0025299966942470956,0.0001328349792282381,0.999867853665322,0.9762627357468026,0.9761337262045909,0.9761337262045909,1,1184.669880822301,21.005131667479873,314159,314159,0
340,2026-07-19T11:16:41Z,0.00016198327571637162,0.002445399552440215,0.0001407565250887996,0.9998435563257398,0.9712768263602861,0.9711248762448466,0.9761337262045909,0,1179.1896469304338,20.900960186496377,314159,314159,0
341,2026-07-19T11:36:54Z,0.0001646451716119051,0.002556340045486779,0.00012131070706059871,0.9998545405075908,0.9736613917190549,0.973519763427237,0.9761337262045909,0,1191.7663300205022,20.86700665205717,314159,314159,0
342,2026-07-19T11:57:12Z,0.00015948593111613405,0.0024295670339593628,0.00012439093227389385,0.9998665556310473,0.9707348796878387,0.9706053405843984,0.9761337262045909,0,1197.684688855894,20.768445155583322,314159,314159,0
343,2026-07-19T12:18:48Z,0.00016659892908040658,0.0023411608184308185,0.00012415054116799744,0.9998645718090362,0.9707348796878387,0.9706034148191771,0.9761337262045909,0,1173.4060931103304,21.18607205338776,314159,314159,0
344,2026-07-19T12:38:55Z,0.00016540630837245699,0.0024788395938832764,0.00011855138402350376,0.9998594535458034,0.9733362237155864,0.9731994247606021,0.9761337262045909,0,1186.2081458969042,20.664277780801058,314159,314159,0
345,2026-07-19T12:59:13Z,0.00016094695190794052,0.0024695413591846096,0.00011605359178952543,0.9998623312162107,0.9712768263602861,0.9711431118608784,0.9761337262045909,0,1195.6999822659418,22.045073912478983,314159,314159,0
346,2026-07-19T13:19:19Z,0.000172062504200883,0.0022997301746813564,0.00014041274811153694,0.9998446535096669,0.9717103836982441,0.9715594319005164,0.9761337262045909,0,1185.1578171839938,20.749905650503933,314159,314159,0
347,2026-07-19T13:39:27Z,0.0001584079787547746,0.002523536242372595,0.0001409617381562188,0.9998692583284317,0.9748536743984392,0.9747262203995137,0.9761337262045909,0,1186.412914740853,21.188575316220522,314159,314159,0
348,2026-07-19T13:59:32Z,0.0001646045195183922,0.002424777353874144,0.00011246603118377064,0.999855823035976,0.9733362237155864,0.9731958910538765,0.9761337262045909,0,1182.5985950650647,22.230836369097233,314159,314159,0
349,2026-07-19T14:19:53Z,0.0001572902842335263,0.0025533767515248697,0.00011221266051856897,0.9998692590119439,0.9695425970084544,0.969415838051359,0.9761337262045909,0,1199.1486403262243,21.31021208781749,314159,314159,0
350,2026-07-19T14:40:09Z,0.00016085664609689213,0.0024837434706098172,0.00011448095119232699,0.9998678168273664,0.9707348796878387,0.9706065648716554,0.9761337262045909,0,1195.0427561011165,21.14155138656497,314159,314159,0
351,2026-07-19T15:00:28Z,0.0001586070422018805,0.0025173401158175724,0.00013247761426892488,0.9998599906518473,0.9716019943637546,0.9714659610018599,0.9761337262045909,0,1197.3379536503926,21.240563631989062,314159,314159,0
352,2026-07-19T15:20:44Z,0.00016086750036906078,0.002413114822799376,0.00015238706857583018,0.9998321769464311,0.9739865597225233,0.9738231023239357,0.9761337262045909,0,1193.7068208614364,21.52232599724084,314159,314159,0
353,2026-07-19T15:41:03Z,0.0001597941468732276,0.002381801355846773,0.00014422124342431634,0.9998467144380149,0.9737697810535443,0.9736205162054113,0.9761337262045909,0,1197.5234170537442,21.340021940879524,314159,314159,0
354,2026-07-19T16:01:18Z,0.00016728731438876734,0.0024371694398258015,0.00014456319363501086,0.9998478803564503,0.9711684370257967,0.9710207032293297,0.9761337262045909,0,1193.8109961934388,21.372035725973547,314159,314159,0
355,2026-07-19T16:21:31Z,0.00016177789016705828,0.0023852032080694764,0.00013652550631683226,0.9998505859356729,0.9744201170604813,0.9742745249904291,0.9761337262045909,0,1191.2921397956088,21.14038366638124,314159,314159,0
356,2026-07-19T16:41:53Z,0.00016691647894384834,0.002479433165682438,0.00013566200143940235,0.9998589312610509,0.9697593756774333,0.9696225729452224,0.9761337262045909,0,1200.7268193773925,21.117966040968895,314159,314159,0
357,2026-07-19T17:02:12Z,0.00016274998777483364,0.002493002509557182,0.00013291984336606937,0.9998551803439177,0.9701929330153913,0.9700524300084986,0.9761337262045909,0,1197.9038265263662,20.984627204947174,314159,314159,0
358,2026-07-19T17:22:21Z,0.0001623225231209518,0.00251161683022073,0.00011290266222083234,0.999862173667991,0.9701929330153913,0.9700592148820928,0.9761337262045909,0,1187.7883343026042,21.00735983811319,314159,314159,0
359,2026-07-19T17:42:27Z,0.00016463978003931461,0.0023624837957885165,0.00013404376604637906,0.9998402553751634,0.9717103836982441,0.9715551581875504,0.9761337262045909,0,1184.843252032064,20.759073382243514,314159,314159,0
360,2026-07-19T18:02:42Z,0.00015881836365123418,0.0025307749947775463,0.00012031339088853471,0.9998629554508914,0.9739865597225233,0.9738530801736084,0.9761337262045909,0,1193.344197430648,21.36975764390081,314159,314159,0
361,2026-07-19T18:22:53Z,0.00015350583482202327,0.002618748722599948,0.0001207920116696215,0.9998602621801786,0.9740949490570128,0.9739588311525326,0.9761337262045909,0,1189.453216652386,21.01499535050243,314159,314159,0
362,2026-07-19T18:42:50Z,0.0001577655079919818,0.002343000262585779,0.00011884021865326527,0.9998628035820738,0.977021461088229,0.9768874172435307,0.9768874172435307,1,1175.7892615767196,21.18130139168352,314159,314159,0
363,2026-07-19T19:02:58Z,0.000162016170005507,0.002449695021138109,0.00011658409339404805,0.9998585610931768,0.9717103836982441,0.9715729460438252,0.9768874172435307,0,1186.2274572933093,21.526514276862144,314159,314159,0
364,2026-07-19T19:22:58Z,0.00015844042388275364,0.0024800842757248527,0.00012751720252886757,0.9998580747480095,0.97257749837416,0.9724394650676229,0.9768874172435307,0,1179.1798646803945,20.84198032040149,314159,314159,0
365,2026-07-19T19:43:08Z,0.0001542029528124428,0.0025030952662255623,0.00011134299305662537,0.9998716519078944,0.9769130717537394,0.9767876868248269,0.9768874172435307,0,1188.1558150462806,21.14566899370402,314159,314159,0
366,2026-07-19T20:03:13Z,0.00016369977684675132,0.002315967400875571,0.00012368343272388494,0.9998742076665285,0.9748536743984392,0.9747310452799433,0.9768874172435307,0,1182.961332898587,21.4171312302351,314159,314159,0
367,2026-07-19T20:23:20Z,0.00015896522095274265,0.0024284092268230008,0.00013729324695781656,0.9998482779547868,0.9736613917190549,0.9735136658213581,0.9768874172435307,0,1185.6102919606492,21.252689274027944,314159,314159,0
368,2026-07-19T20:43:38Z,0.00016232934116969155,0.002457020750717655,0.00013338587571240293,0.9998532059481368,0.9745285063949707,0.9743854514068607,0.9768874172435307,0,1197.4750513769686,20.9063636418432,314159,314159,0
369,2026-07-19T21:03:42Z,0.00016023960412569948,0.0024545208592236262,0.0001328310210315859,0.9998493375305714,0.9713852156947756,0.9712388643994126,0.9768874172435307,0,1181.7919082157314,21.345224468037486,314159,314159,0
370,2026-07-19T21:23:50Z,0.00016092504909121769,0.0023542978222857633,0.00013116709959896423,0.9998474354293672,0.9736613917190549,0.9735128454868854,0.9768874172435307,0,1187.7172548454255,20.878996876999736,314159,314159,0
